date,t_years,gold,silver,gas,oil,commodity_topics,label,IN,price_gold,price_silver,price_oil,price_gas,log_price_gold,dev_gold,log_price_silver,dev_silver,log_price_oil,dev_oil,log_price_gas,dev_gas,obs_id
2021-12-06,53.757936507936506,1,1,1,1,"gas,gold,oil,silver",1,1,1919.1417874742497,18.583584055728224,58.6882,2.242484319942545,7.55963337940345,0.0,2.922278613369171,0.0,4.072238684479883,0.0,0.807584322704538,0.0,4620
2021-12-07,53.76190476190476,1,1,1,1,"gas,gold,oil,silver",1,1,1941.296174036008,19.083506271192,58.5297,2.231105769572157,7.571111159903657,0.0,2.9488244159710466,0.0,4.069534317713367,0.0,0.8024973233683781,0.0,4621
2021-12-08,53.76587301587302,0,1,1,0,"gas,silver",1,1,,19.475787360965693,,2.2800920410612195,,,2.969172020257448,0.0,,,0.8242158110380476,0.0,4622
2021-12-14,53.78174603174603,1,1,1,0,"gas,gold,silver",1,1,1937.347333490242,18.597188756057605,,2.4213198693906604,7.569074962505025,0.0,2.9230104271485895,0.0,,,0.8843127920664111,0.0,4623
2021-12-21,53.801587301587304,1,1,1,1,"gas,gold,oil,silver",1,1,1958.8376350019128,18.3895999244092,57.2731,2.254793399581416,7.580106532938419,0.0,2.9117852833175513,0.0,4.047831054502539,0.0,0.81305834994648,0.0,4624
2021-12-22,53.80555555555556,1,1,1,1,"gas,gold,oil,silver",1,1,1979.0332967638103,18.85231914220768,57.5527,2.1516042626788625,7.590363770505903,0.0,2.936635937743129,0.0,4.05270104979284,0.0,0.7662137325819626,0.0,4625
2021-12-27,53.817460317460316,1,1,0,1,"gold,oil,silver",1,1,1953.0313273863208,18.57496712312309,56.8771,,7.577137971396427,0.0,2.92181482064926,0.0,4.0408927996663975,0.0,,,4626
2021-12-30,53.82936507936508,1,1,1,0,"gas,gold,silver",1,1,1945.3178954543948,19.147913669152032,,2.221013747232302,7.573180685090299,0.0,2.9521937629109507,0.0,,,0.7979637345519828,0.0,4627
2022-01-11,53.861111111111114,1,1,0,1,"gold,oil,silver",1,1,1919.4410561666564,19.29799087725453,56.2758,,7.5597893060593035,0.0,2.9600009908679805,0.0,4.0302646025957936,0.0,,,4628
2022-01-13,53.86904761904762,1,1,1,1,"gas,gold,oil,silver",1,1,1905.980351569554,19.39003197230893,55.4201,2.3273469540061287,7.552751775435699,0.0,2.9647591181603143,0.0,4.014942343835947,0.0,0.8447289724780424,0.0,4629
2022-01-19,53.88492063492063,1,1,1,1,"gas,gold,oil,silver",1,1,1898.12803250424,19.565645121330554,52.3717,2.425837879413641,7.54862343343021,0.0,2.973775228353146,0.0,3.9583663690973627,0.0,0.8861769819960714,0.0,4630
2022-01-24,53.8968253968254,1,1,1,1,"gas,gold,oil,silver",1,1,1909.8875961640329,19.54716715802428,53.1767,2.3307424152073377,7.554799669133037,0.0,2.972830373529157,0.0,3.9736203304859465,0.0,0.8461868499610486,0.0,4631
2022-01-28,53.91269841269841,1,1,1,0,"gas,gold,silver",1,1,1956.4068578594247,20.12955334845308,,2.1985447924759054,7.578864834005319,0.0,3.0021890510524836,0.0,,,0.7877956835389361,0.0,4632
2022-01-31,53.916666666666664,1,1,1,1,"gas,gold,oil,silver",1,1,1982.5546616105564,20.685139755018653,53.2679,2.2146905282678526,7.592141525189711,0.0,3.0294155562366303,0.0,3.975333898338444,0.0,0.7951126773782309,0.0,4633
2022-02-01,53.92063492063492,1,1,0,0,"gold,silver",1,1,1992.355040023152,20.730945705005706,,,7.597072655206289,0.0,3.031627545523172,0.0,,,,,4634
2022-02-07,53.93650793650794,1,1,0,1,"gold,oil,silver",1,1,1972.456834414291,20.8381719306761,53.5662,,7.587035168786936,0.0,3.0367864937802223,0.0,3.9809182721519076,0.0,,,4635
2022-02-08,53.94047619047619,0,0,1,0,gas,1,1,,,,2.1384624893598256,,,,,,,0.7600871078996224,0.0,4636
2022-02-15,53.96031746031746,1,1,0,1,"gold,oil,silver",1,1,1987.802248698168,20.80890250547281,50.7458,,7.594784909782972,0.0,3.0353809002100367,0.0,3.9268288558765234,0.0,,,4637
2022-02-21,53.976190476190474,1,0,0,1,"gold,oil",1,1,1979.8999245466684,,46.3502,,7.590801579252984,0.0,,,3.8362256069971608,0.0,,,4638
2022-02-24,53.98809523809524,1,1,1,1,"gas,gold,oil,silver",1,1,2038.8905679067911,20.815246856849967,49.1533,2.495319652199309,7.620161099642677,0.0,3.0356857401418305,0.0,3.8949439857431583,0.0,0.9144168381111369,0.0,4639
2022-03-01,54.0,0,1,1,1,"gas,oil,silver",1,1,,20.04945776346902,54.2725,2.5181542112357973,,,2.998202109170868,0.0,3.9940176529807734,0.0,0.9235261772876713,0.0,4640
2022-03-02,54.00396825396825,1,1,1,1,"gas,gold,oil,silver",1,1,2007.4683630407835,20.073910304209257,52.3143,2.543264771912237,7.60462968631481,0.0,2.9994209771246396,0.0,3.9572697562598824,0.0,0.9334485989564754,0.0,4641
2022-03-04,54.01190476190476,1,1,0,1,"gold,oil,silver",1,1,2049.3990211508662,20.80146140443141,52.6388,,7.625301868738328,0.0,3.0350232440675993,0.0,3.9634534904046372,0.0,,,4642
2022-03-08,54.01984126984127,1,1,1,1,"gas,gold,oil,silver",1,1,1997.7949651741567,20.09561971275721,51.9448,2.494425207911221,7.599799333909749,0.0,3.0005018665775367,0.0,3.950181616288882,0.0,0.9140583250717954,0.0,4643
2022-03-11,54.03174603174603,1,1,1,0,"gas,gold,silver",1,1,1947.3516499018235,19.832651764523657,,2.3439980728243253,7.574225600210259,0.0,2.9873296584790574,0.0,,,0.8518580495405055,0.0,4644
2022-03-23,54.06349206349206,1,0,1,0,"gas,gold",1,1,1970.7659666562008,,,2.371835573485801,7.586177561724375,0.0,,,,,0.8636641589544221,0.0,4645
2022-03-29,54.07936507936508,1,1,1,1,"gas,gold,oil,silver",1,1,2037.921743169904,21.503989876540675,51.6691,2.4586887361152763,7.619685814208274,0.0,3.0682384935696403,0.0,3.944859923916312,0.0,0.8996281737316116,0.0,4646
2022-04-07,54.107142857142854,1,1,0,1,"gold,oil,silver",1,1,2121.588850436472,22.85268520075786,50.9348,,7.659920544715891,0.0,3.129068624692316,0.0,3.9305463834612375,0.0,,,4647
2022-04-18,54.13492063492063,1,1,1,1,"gas,gold,oil,silver",1,1,2138.741779957309,22.4459011551514,53.0149,2.301573707342797,7.667972981812604,0.0,3.11110802091117,0.0,3.9705730061173763,0.0,0.8335931095467448,0.0,4648
2022-04-19,54.138888888888886,0,1,1,1,"gas,oil,silver",1,1,,22.891728380381032,52.7681,2.245598444443092,,,3.1307756392126604,0.0,3.9659068414633247,0.0,0.8089720533520306,0.0,4649
2022-04-21,54.1468253968254,1,1,0,1,"gold,oil,silver",1,1,2138.2015868204426,23.31715091756628,53.3426,,7.6677203747082245,0.0,3.1491891806723062,0.0,3.976735261472934,0.0,,,4650
2022-05-04,54.182539682539684,1,1,1,0,"gas,gold,silver",1,1,2133.4817487258065,22.45946481231252,,1.9859493663028145,7.665510547975015,0.0,3.1117121205452065,0.0,,,0.6860970699821664,0.0,4651
2022-05-12,54.20634920634921,1,0,1,0,"gas,gold",1,1,2134.662569606787,,,1.854340815753824,7.666063866149396,0.0,,,,,0.6175292775169363,0.0,4652
2022-05-18,54.22222222222222,1,1,1,1,"gas,gold,oil,silver",1,1,2090.9572741042502,20.94473286181429,66.94,1.7798205282540107,7.645377265984219,0.0,3.041887200047635,0.0,4.203796695783181,0.0,0.5765125323970384,0.0,4653
2022-05-19,54.226190476190474,1,1,1,0,"gas,gold,silver",1,1,2123.3521405850515,21.16656440046,,1.8477277132773904,7.660751317277264,0.0,3.052422785744534,0.0,,,0.6139566210635833,0.0,4654
2022-05-23,54.23412698412698,1,1,0,1,"gold,oil,silver",1,1,2096.90272902512,20.60598487021653,68.771,,7.648216644048823,0.0,3.0255815612809553,0.0,4.2307821444503935,0.0,,,4655
2022-05-24,54.23809523809524,1,1,1,1,"gas,gold,oil,silver",1,1,2081.0421555520293,20.70816783396844,68.5283,1.7712635762026754,7.640624083541667,0.0,3.0305282037957064,0.0,4.227246798636022,0.0,0.5716931767514174,0.0,4656
2022-05-26,54.24603174603175,1,1,1,1,"gas,gold,oil,silver",1,1,2054.469833723554,20.25503591711312,70.0325,1.6950947436276258,7.627773105189897,0.0,3.0084034498998413,0.0,4.248959420016382,0.0,0.5277386352157953,0.0,4657
2022-05-30,54.25396825396825,1,1,0,1,"gold,oil,silver",1,1,2043.216973662028,20.065660220779,70.6328,,7.622280792635129,0.0,2.999009907278175,0.0,4.25749462584616,0.0,,,4658
2022-05-31,54.257936507936506,1,1,1,1,"gas,gold,oil,silver",1,1,2103.325123797113,21.074876161417727,71.2081,1.797819658979848,7.651274763751979,0.0,3.048081627781342,0.0,4.265606575992236,0.0,0.5865746301178711,0.0,4659
2022-06-01,54.26190476190476,1,1,1,1,"gas,gold,oil,silver",1,1,2126.1106179910867,21.06461214954046,72.693,1.7559456645141742,7.6620495885883475,0.0,3.047594483181744,0.0,4.286245093796379,0.0,0.563007551974606,0.0,4660
2022-06-07,54.27777777777778,1,1,1,1,"gas,gold,oil,silver",1,1,2094.4680868912146,20.561476743973664,67.8627,1.7713248171005778,7.647054903647098,0.0,3.0234192640763538,0.0,4.217486546362979,0.0,0.5717277508487211,0.0,4661
2022-06-09,54.285714285714285,1,1,1,1,"gas,gold,oil,silver",1,1,2023.604644122753,19.30471928519351,68.7827,1.624884065165691,7.612635677395753,0.0,2.9603495885689606,0.0,4.230952259831197,0.0,0.48543646872313906,0.0,4662
2022-06-10,54.28968253968254,1,1,1,1,"gas,gold,oil,silver",1,1,2014.6241981356127,19.07580421092085,68.0788,1.6963944822560704,7.608187954821143,0.0,2.9484207367494655,0.0,4.220665857787799,0.0,0.5285051059933851,0.0,4663
2022-06-14,54.29761904761905,1,1,1,1,"gas,gold,oil,silver",1,1,2038.426797405769,19.274719459963347,71.6645,1.693225642607681,7.619933611585472,0.0,2.9587943647371624,0.0,4.271995506444401,0.0,0.5266353740146854,0.0,4664
2022-06-15,54.301587301587304,1,1,1,1,"gas,gold,oil,silver",1,1,2030.3314935748813,19.057004651899028,70.0407,1.5944175865629833,7.6159543560318035,0.0,2.9474347322506866,0.0,4.2490765016566865,0.0,0.46650852006320676,0.0,4665
2022-06-22,54.32142857142857,1,1,1,1,"gas,gold,oil,silver",1,1,2014.701583535212,19.35308506102691,68.3781,1.6135458741205062,7.60822636591213,0.0,2.9628518414458265,0.0,4.22505259792281,0.0,0.47843416354079676,0.0,4666
2022-06-23,54.32539682539682,1,1,1,1,"gas,gold,oil,silver",1,1,2014.9212353833584,19.39926918844048,68.9007,1.6080690817348997,7.6083353844770105,0.0,2.9652353946607795,0.0,4.232666337619673,0.0,0.4750341311118881,0.0,4667
2022-06-24,54.32936507936508,1,1,1,1,"gas,gold,oil,silver",1,1,1997.692535831984,19.165126175008584,69.1178,1.6235049007241495,7.59974806139686,0.0,2.953092282427261,0.0,4.235812295285553,0.0,0.48458733117286884,0.0,4668
2022-06-27,54.333333333333336,1,1,1,1,"gas,gold,oil,silver",1,1,2009.963887528033,19.4242610547005,69.6079,1.6866440280507056,7.60587203448776,0.0,2.966522854588077,0.0,4.2428780666462105,0.0,0.5227407724368625,0.0,4669
2022-07-01,54.34920634920635,1,1,1,1,"gas,gold,oil,silver",1,1,1948.891221648921,18.531340104406908,72.1604,1.600661915864097,7.575015885558468,0.0,2.919463358481323,0.0,4.278891418976255,0.0,0.470417241111614,0.0,4670
2022-07-04,54.3531746031746,1,0,0,0,gold,1,1,1970.0089498669377,,,,7.585793364801378,0.0,,,,,,,4671
2022-07-05,54.357142857142854,1,1,0,1,"gold,oil,silver",1,1,1955.5779284820608,18.851435991292085,71.3924,,7.578441044325634,0.0,2.9365890909018724,0.0,4.2681914211030945,0.0,,,4672
2022-07-12,54.37698412698413,1,1,1,1,"gas,gold,oil,silver",1,1,1963.566047940365,18.63567012550028,70.7,1.4611432099425845,7.582517511313473,0.0,2.9250774928695913,0.0,4.258445572902527,0.0,0.379219149828241,0.0,4673
2022-07-18,54.392857142857146,1,0,0,0,gold,1,1,1898.514921324762,,,,7.548827239174688,0.0,,,,,,,4674
2022-07-20,54.40079365079365,1,1,1,1,"gas,gold,oil,silver",1,1,1917.5807004652763,18.606746210534173,77.7166,1.5773613567673752,7.558819618647999,0.0,2.92352421445068,0.0,4.3530688767689965,0.0,0.4557534236262479,0.0,4675
2022-07-21,54.404761904761905,1,1,1,1,"gas,gold,oil,silver",1,1,1928.847198965228,18.90720691415009,79.8585,1.542104675128413,7.564677797204862,0.0,2.9395431675912844,0.0,4.3802563185886525,0.0,0.4331481555404623,0.0,4676
2022-07-25,54.41269841269841,1,1,1,1,"gas,gold,oil,silver",1,1,1977.7502734038155,19.567519478283767,81.0321,1.5032347898521912,7.589715252141322,0.0,2.9738710221369518,0.0,4.394845372464098,0.0,0.407619312710527,0.0,4677
2022-07-29,54.42857142857143,1,1,1,0,"gas,gold,silver",1,1,2014.272909046668,20.19257480140765,,1.4577413294046866,7.608013570079865,0.0,3.0053149527428373,0.0,,,0.3768882031721952,0.0,4678
2022-08-01,54.432539682539684,1,1,0,1,"gold,oil,silver",1,1,2035.9172988642024,20.94393536299616,75.9637,,7.618701757427054,0.0,3.0418491229803983,0.0,4.330255594605087,0.0,,,4679
2022-08-04,54.44444444444444,1,1,1,1,"gas,gold,oil,silver",1,1,2044.7643461025543,20.91757835134163,81.4687,1.4665289086357818,7.623037827657254,0.0,3.0405898749122438,0.0,4.400218897401327,0.0,0.38289832191464057,0.0,4680
2022-08-05,54.448412698412696,1,1,0,1,"gold,oil,silver",1,1,2034.30659997499,20.459693074759976,80.992,,7.617910302699588,0.0,3.018456759177333,0.0,4.394350384362713,0.0,,,4681
2022-08-08,54.45238095238095,1,1,1,1,"gas,gold,oil,silver",1,1,2027.8320095439603,20.756354736932607,83.1562,1.4113622592345194,7.61472252574943,0.0,3.032852452173313,0.0,4.420720766900066,0.0,0.3445553792770381,0.0,4682
2022-08-10,54.46031746031746,1,1,1,1,"gas,gold,oil,silver",1,1,1994.238975138,20.225538402598907,82.6439,1.4921548142026575,7.598017790451023,0.0,3.0069460832378914,0.0,4.414541016340634,0.0,0.4002212592689887,0.0,4683
2022-08-11,54.464285714285715,1,1,1,1,"gas,gold,oil,silver",1,1,1987.814214075675,19.96131534512993,82.6806,1.479195867580227,7.594790929165184,0.0,2.9937961677666762,0.0,4.414984991681286,0.0,0.3914986074012531,0.0,4684
2022-08-16,54.476190476190474,1,1,1,1,"gas,gold,oil,silver",1,1,1971.0975894883663,19.205100816548413,86.2763,1.5573732955039574,7.5863458186050226,0.0,2.95517591127893,0.0,4.457554936966749,0.0,0.44300061716897127,0.0,4685
2022-08-17,54.48015873015873,1,0,1,0,"gas,gold",1,1,1959.1648135694552,,,1.5357401596334612,7.580273545885755,0.0,,,,,0.4290124535098469,0.0,4686
2022-08-19,54.48809523809524,1,1,0,1,"gold,oil,silver",1,1,1974.0070404658643,18.921876265998907,86.7995,,7.587820786585782,0.0,2.940318727100049,0.0,4.46360086128105,0.0,,,4687
2022-08-26,54.507936507936506,1,1,1,1,"gas,gold,oil,silver",1,1,1920.7003327099487,17.502801737783834,80.905,1.7138788493724055,7.560445155134069,0.0,2.862360967416876,0.0,4.393275626851771,0.0,0.5387591346975017,0.0,4688
2022-09-12,54.551587301587304,1,1,1,0,"gas,gold,silver",1,1,1876.9266143607688,15.911635925045754,,1.4587594541454465,7.53739093851839,0.0,2.767050660762366,0.0,,,0.3775863855885074,0.0,4689
2022-09-21,54.57936507936508,1,1,1,1,"gas,gold,oil,silver",1,1,1806.402801080343,15.80168462054356,94.5052,1.675774587953593,7.499092744036546,0.0,2.7601165559026373,0.0,4.548654859440823,0.0,0.516275498953652,0.0,4690
2022-09-23,54.58730158730159,1,0,0,0,gold,1,1,1881.0323175904607,,,,7.539576010222263,0.0,,,,,,,4691
2022-09-26,54.59126984126984,1,1,1,1,"gas,gold,oil,silver",1,1,1884.1314346100253,16.96625618259497,96.9551,1.5946821065557693,7.541222216296374,0.0,2.8312264410354806,0.0,4.574247984740372,0.0,0.4666744101380535,0.0,4692
2022-09-28,54.59920634920635,1,1,1,1,"gas,gold,oil,silver",1,1,1881.335866505428,16.809407468675793,99.2597,1.499390787859095,7.539737370780705,0.0,2.821938698058987,0.0,4.597739647789223,0.0,0.405058884183127,0.0,4693
2022-09-29,54.6031746031746,1,1,1,1,"gas,gold,oil,silver",1,1,1890.201938141352,17.11532407844722,100.5996,1.5342455031350637,7.544438947923541,0.0,2.8399742071489023,0.0,4.611148281514593,0.0,0.4280387312969918,0.0,4694
2022-09-30,54.607142857142854,1,1,1,1,"gas,gold,oil,silver",1,1,1868.196624117389,16.797276037507647,102.2267,1.6191024187145595,7.532728872412916,0.0,2.8212167326384563,0.0,4.62719289609531,0.0,0.4818719331730569,0.0,4695
2022-10-03,54.611111111111114,1,1,1,1,"gas,gold,oil,silver",1,1,1875.780118357383,16.769079457517115,104.1298,1.5747026599569498,7.536779914998188,0.0,2.8195366821112584,0.0,4.6456381978638825,0.0,0.4540664671261047,0.0,4696
2022-10-07,54.62698412698413,1,1,0,0,"gold,silver",1,1,1881.9125614978493,17.051703883076524,,,7.540043858650411,0.0,2.836250133227699,0.0,,,,,4697
2022-10-10,54.63095238095238,1,1,1,1,"gas,gold,oil,silver",1,1,1885.451243584472,17.01856203495214,97.8058,1.5345994348715293,7.541922457750692,0.0,2.834304632792948,0.0,4.582983879985794,0.0,0.42826939250352686,0.0,4698
2022-10-11,54.63492063492063,1,0,0,1,"gold,oil",1,1,1908.491786907097,,96.2315,,7.554068568747729,0.0,,,4.566756746901401,0.0,,,4699
2022-10-12,54.638888888888886,1,1,1,1,"gas,gold,oil,silver",1,1,1896.9414336271643,17.436512171934115,95.6539,1.5462306252132716,7.547998096304588,0.0,2.858566408338746,0.0,4.560736468708986,0.0,0.43582011446870667,0.0,4700
2022-10-13,54.642857142857146,1,1,0,0,"gold,silver",1,1,1948.3614065610805,18.05124633150291,,,7.574743993976552,0.0,2.893214731231855,0.0,,,,,4701
2022-10-27,54.682539682539684,1,1,1,1,"gas,gold,oil,silver",1,1,1950.61335017555,19.02611147594901,89.0573,1.4829788042276106,7.575899140652477,0.0,2.9458123239045446,0.0,4.489279982793531,0.0,0.39405277055710247,0.0,4702
2022-11-01,54.69444444444444,1,1,1,1,"gas,gold,oil,silver",1,1,1914.6270085094689,18.609066079732543,91.1332,1.47852854821657,7.557278109019602,0.0,2.9236488856083738,0.0,4.512322172562879,0.0,0.3910473690293371,0.0,4703
2022-11-03,54.70238095238095,1,1,0,0,"gold,silver",1,1,1924.0750582459093,19.014150938008623,,,7.562200642027044,0.0,2.945183488161806,0.0,,,,,4704
2022-11-10,54.72222222222222,1,1,1,0,"gas,gold,silver",1,1,1927.880718148176,18.92599471663144,,1.3598573632818527,7.564176605076169,0.0,2.9405363589267206,0.0,,,0.307379814307861,0.0,4705
2022-11-16,54.73809523809524,1,1,0,1,"gold,oil,silver",1,1,1905.2706554429296,18.491821934498343,84.4065,,7.5523793538169075,0.0,2.917328576753332,0.0,4.4356444128544785,0.0,,,4706
2022-11-17,54.742063492063494,1,0,0,1,"gold,oil",1,1,1911.639083305227,,87.5938,,7.555716311831486,0.0,,,4.472710219181881,0.0,,,4707
2022-11-18,54.74603174603175,1,1,1,1,"gas,gold,oil,silver",1,1,1898.9602015509904,18.08436779727876,86.8867,1.357914886992332,7.549061753010256,0.0,2.8950479074957642,0.0,4.464604971075916,0.0,0.3059503519089496,0.0,4708
2022-11-21,54.75,1,1,1,1,"gas,gold,oil,silver",1,1,1939.213993726716,18.386810623221606,86.145,1.3568647405996856,7.57003801208592,0.0,2.9116335936256315,0.0,4.456031922984369,0.0,0.3051767005713954,0.0,4709
2022-11-25,54.76587301587302,1,1,1,1,"gas,gold,oil,silver",1,1,1924.0529748328704,18.053912224018035,82.997,1.4304323855504326,7.562189164543525,0.0,2.8933624050062754,0.0,4.4188044625650535,0.0,0.35797676608575574,0.0,4710
2022-11-28,54.76984126984127,1,1,0,0,"gold,silver",1,1,1897.8738567640623,17.81038495730755,,,7.5484895158253345,0.0,2.8797817117399336,0.0,,,,,4711
2022-12-01,54.78174603174603,1,1,1,0,"gas,gold,silver",1,1,1916.6443637960024,17.443210204757726,,1.3940568099804147,7.558331208775238,0.0,2.8589504729154998,0.0,,,0.33221806472201326,0.0,4712
2022-12-02,54.785714285714285,1,1,1,1,"gas,gold,oil,silver",1,1,1926.7708456201565,17.61634632953424,83.0614,1.383667226189732,7.563600743657657,0.0,2.8688272397288412,0.0,4.419580093345894,0.0,0.3247373847797751,0.0,4713
2022-12-15,54.82142857142857,1,1,1,0,"gas,gold,silver",1,1,1950.245340335456,18.05242152872381,,1.2666275407041123,7.575710459200323,0.0,2.893279832496683,0.0,,,0.2363578886693519,0.0,4714
2022-12-19,54.82936507936508,1,1,0,1,"gold,oil,silver",1,1,1964.203241770238,18.079113609219498,97.9361,,7.582841967150088,0.0,2.8947573277234704,0.0,4.584315225183181,0.0,,,4715
2022-12-20,54.833333333333336,1,1,0,1,"gold,oil,silver",1,1,1975.2281287783967,18.203104652087383,98.0657,,7.588439178906885,0.0,2.9015921648142617,0.0,4.585637662210671,0.0,,,4716
2022-12-22,54.84126984126984,1,1,1,1,"gas,gold,oil,silver",1,1,1978.4139606606825,18.401809180214496,96.2301,1.2452732292055255,7.590050772723293,0.0,2.91244898479301,0.0,4.566742198544741,0.0,0.21935496704783994,0.0,4717
2022-12-23,54.845238095238095,1,1,0,0,"gold,silver",1,1,1972.5848911714952,18.60572163034484,,,7.58710008914325,0.0,2.9234691479501738,0.0,,,,,4718
2022-12-28,54.857142857142854,1,1,1,1,"gas,gold,oil,silver",1,1,1972.7131840928948,18.558870115699506,101.1284,1.1204250841535863,7.587165125000616,0.0,2.9209478481180713,0.0,4.61639099656871,0.0,0.11370815272298042,0.0,4719
2022-12-29,54.861111111111114,1,1,0,1,"gold,oil,silver",1,1,1991.900754730859,18.902338466350507,102.0507,,7.596844614981131,0.0,2.939285642790206,0.0,4.625469748614984,0.0,,,4720
2022-12-30,54.86507936507937,1,1,0,1,"gold,oil,silver",1,1,2016.5315123174703,19.35136035514733,103.8217,,7.609134241425373,0.0,2.962762719596273,0.0,4.642675004759339,0.0,,,4721
2023-01-02,54.86904761904762,0,1,0,1,"oil,silver",1,1,,19.12823677584059,104.4342,,,,2.9511656085737954,0.0,4.648557208010788,0.0,,,4722
2023-01-03,54.87301587301587,1,1,1,1,"gas,gold,oil,silver",1,1,2035.832316520356,19.665803048748216,104.8514,1.1549469272726185,7.618660015005792,0.0,2.978881241497901,0.0,4.652544109666988,0.0,0.14405439250468696,0.0,4723
2023-01-04,54.87698412698413,1,1,1,0,"gas,gold,silver",1,1,2017.764837096145,19.390816319103227,,1.2113292618575875,7.609745661465091,0.0,2.964799568373704,0.0,,,0.1917183201479818,0.0,4724
2023-01-10,54.892857142857146,1,1,1,1,"gas,gold,oil,silver",1,1,1987.455665671172,19.212803271138696,108.9584,1.2060584481474634,7.594610539699149,0.0,2.9555768938351834,0.0,4.690966158005575,0.0,0.18735756159784614,0.0,4725
2023-01-25,54.93650793650794,1,1,1,1,"gas,gold,oil,silver",1,1,1791.5179192260582,16.731167514024907,103.4943,1.2041029102068022,7.490818539053935,0.0,2.8172732982198285,0.0,4.639516538725112,0.0,0.18573481682765933,0.0,4726
2023-01-26,54.94047619047619,1,0,0,0,gold,1,1,1789.9928799047736,,,,7.489966921120059,0.0,,,,,,,4727
2023-01-27,54.94444444444444,1,1,1,0,"gas,gold,silver",1,1,1752.0589820365235,16.481723861295865,,1.2071627876565612,7.468546936475626,0.0,2.802252122244761,0.0,,,0.18827280266219784,0.0,4728
2023-02-01,54.95634920634921,1,1,1,1,"gas,gold,oil,silver",1,1,1785.4510498871064,16.367090041800004,105.8965,1.2256114356108307,7.487426351305633,0.0,2.7952726139322106,0.0,4.662462202013981,0.0,0.20343985058307393,0.0,4729
2023-02-07,54.97222222222222,1,1,1,1,"gas,gold,oil,silver",1,1,1756.1625737572483,15.872561367887087,101.668,1.0844702177938017,7.47088635177594,0.0,2.764591918357535,0.0,4.621712602607403,0.0,0.08109158921458391,0.0,4730
2023-02-10,54.98412698412698,1,1,1,1,"gas,gold,oil,silver",1,1,1812.9619362780047,16.935601919400455,105.1097,1.0740155762666297,7.502717215651943,0.0,2.8294180285610677,0.0,4.6550045666783975,0.0,0.0714044990230595,0.0,4731
2023-02-22,55.01587301587302,1,1,1,1,"gas,gold,oil,silver",1,1,1733.2037078880337,16.07659026000981,106.808,1.0433022836410613,7.457726829194203,0.0,2.777364192758504,0.0,4.6710328300877935,0.0,0.04239095535267225,0.0,4732
2023-02-27,55.02777777777778,1,1,1,1,"gas,gold,oil,silver",1,1,1734.7308424783969,16.06010153140183,109.2578,0.997858133803437,7.458607546328218,0.0,2.776338030503727,0.0,4.6937102273081415,0.0,-0.0021441632725707213,0.0,4733
2023-02-28,55.03174603174603,1,1,1,1,"gas,gold,oil,silver",1,1,1769.951318190508,16.60600208784031,113.7335,0.9915564349118774,7.478707321342466,0.0,2.8097642015678996,0.0,4.733857992364519,0.0,-0.008479413921089377,0.0,4734
2023-03-03,55.04365079365079,1,1,0,1,"gold,oil,silver",1,1,1725.1314822264485,16.17999039068355,115.9672,,7.453058548141293,0.0,2.783775317729276,0.0,4.7533073925019185,0.0,,,4735
2023-03-15,55.07539682539682,1,1,0,1,"gold,oil,silver",1,1,1829.258559365905,17.967253960548586,115.3652,,7.511666004920012,0.0,2.888550876683766,0.0,4.7481027488036744,0.0,,,4736
2023-03-20,55.08730158730159,1,1,1,1,"gas,gold,oil,silver",1,1,1793.7520164859384,17.950785308854357,118.1606,1.1410603172327416,7.492064803680645,0.0,2.8876338637741936,0.0,4.77204471607076,0.0,0.1319579329645208,0.0,4737
2023-03-29,55.11507936507937,1,1,1,0,"gas,gold,silver",1,1,1766.7294205641335,16.7666141644587,,1.2038862756473403,7.476885331315283,0.0,2.8193896570882697,0.0,,,0.1855548869830247,0.0,4738
2023-03-30,55.11904761904762,1,1,1,1,"gas,gold,oil,silver",1,1,1746.881078741978,16.82805813462726,120.0119,1.280249755703352,7.465587236118148,0.0,2.823047620359059,0.0,4.787590904532024,0.0,0.2470551805410177,0.0,4739
2023-03-31,55.12301587301587,1,1,1,0,"gas,gold,silver",1,1,1740.244741182766,16.820223782788194,,1.2949062992536613,7.461781038169632,0.0,2.822581959021588,0.0,,,0.2584383367450162,0.0,4740
2023-04-04,55.13095238095238,1,1,1,1,"gas,gold,oil,silver",1,1,1724.4953261467126,16.772306626830055,130.827,1.1736064829963826,7.452689722107472,0.0,2.8197291112085403,0.0,4.873875839739354,0.0,0.1600814718569251,0.0,4741
2023-04-11,55.15079365079365,1,1,1,1,"gas,gold,oil,silver",1,1,1756.9551196074756,17.402270211874438,122.7625,1.2417120812459992,7.471337544097318,0.0,2.856600669656566,0.0,4.810251594483892,0.0,0.21649113799467942,0.0,4742
2023-04-18,55.17063492063492,1,0,1,1,"gas,gold,oil",1,1,1862.913139395364,,123.0461,1.2553957458439238,7.52989674546493,0.0,,,4.812559081901629,0.0,0.2274508582098141,0.0,4743
2023-04-24,55.18650793650794,1,1,1,1,"gas,gold,oil,silver",1,1,1797.619972542396,17.500586792005404,118.2081,1.2230762228429874,7.494218831480511,0.0,2.862234411339055,0.0,4.772446630542849,0.0,0.20136917924617306,0.0,4744
2023-04-25,55.19047619047619,1,1,1,0,"gas,gold,silver",1,1,1789.0101940622326,17.657482458830383,,1.1944925235898236,7.489417781682665,0.0,2.871159628888604,0.0,,,0.17772142873510932,0.0,4745
