obs_id,date,t_years,gold,silver,gas,oil,commodity_topics,price_gold,log_price_gold,dev_gold,sigma_gold,price_silver,log_price_silver,dev_silver,sigma_silver,var_spike,label,IN
3796,1998-09-24,29.74206349206349,1,1,1,1,"gas,gold,oil,silver",259.4852218354023,5.558699752373143,0.0,0.08577748831564763,2.236835901616021,0.8050623233648943,0.0,0.13166623247347145,0.07577748831564764,1,1
3797,1999-04-26,30.345238095238095,1,1,0,1,"gold,oil,silver",292.2469590193338,5.6775991948894315,0.0,0.03144645895725877,3.326988427817879,1.2020675187669538,0.0,0.05016968843588815,0.021446458957258767,1,1
3798,1998-11-03,29.853174603174605,1,1,1,1,"gas,gold,oil,silver",262.7187838137694,5.571084197042666,0.0,0.07576914080226022,2.8586169652375855,1.0503379292816706,0.0,0.11665371120339034,0.06576914080226022,1,1
3799,1998-12-25,30.003968253968253,1,1,0,1,"gold,oil,silver",288.895841354187,5.666066212609799,0.0,0.062186383462663,3.9214042109133844,1.3664498067276956,0.0,0.09627957519399451,0.052186383462663,1,1
3800,1999-01-20,30.075396825396826,1,1,1,0,"gas,gold,silver",315.22251096576514,5.753278773472172,0.0,0.05575244577548537,3.7003833160157833,1.3084364132073656,0.0,0.08662866866322806,0.045752445775485366,1,1
3801,1998-10-21,29.817460317460316,1,1,1,1,"gas,gold,oil,silver",269.5286793008693,5.59667480138801,0.0,0.07898610964584903,2.7282032451977547,1.0036432405775884,0.0,0.12147916446877356,0.06898610964584903,1,1
3802,1998-11-19,29.900793650793652,1,1,1,1,"gas,gold,oil,silver",308.18814393377806,5.730710453404277,0.0,0.07147984901080846,3.1846459251004515,1.1583411133311363,0.0,0.11021977351621272,0.06147984901080847,1,1
3803,1999-03-10,30.214285714285715,1,1,1,1,"gas,gold,oil,silver",270.7733691986096,5.601282194985945,0.0,0.04324201138375109,3.635336816061839,1.2907017658570799,0.0,0.06786301707562663,0.03324201138375109,1,1
3804,1998-10-01,29.761904761904763,1,1,1,1,"gas,gold,oil,silver",275.2018191232654,5.617504716223626,0.0,0.08399028340254275,2.7538646813067773,1.0130052637713158,0.0,0.12898542510381414,0.07399028340254275,1,1
3805,1998-07-27,29.571428571428573,0,1,1,1,"gas,oil,silver",,,,,3.107845168842084,1.1339296142896178,0.0,0.15472117585252465,0.09114745056834976,1,1
3806,1998-08-19,29.63888888888889,1,1,1,1,"gas,gold,oil,silver",333.75761841807696,5.8104150361747635,0.0,0.0950709538637931,3.222180083733414,1.1700581751027,0.0,0.14560643079568966,0.08507095386379311,1,1
3807,1999-02-17,30.154761904761905,1,1,1,1,"gas,gold,oil,silver",280.50594154002664,5.636594906699296,0.0,0.048603626123065784,3.790711877768375,1.332553832002132,0.0,0.07590543918459867,0.03860362612306578,1,1
3808,1999-03-18,30.238095238095237,1,1,0,0,"gold,silver",289.3302713507415,5.667568843047099,0.0,0.041097365488025214,3.512016898187352,1.2561904873180578,0.0,0.06464604823203782,0.031097365488025212,1,1
3809,1999-03-30,30.26984126984127,1,1,1,1,"gas,gold,oil,silver",270.3672500171009,5.599781220032915,0.0,0.03823783762705737,3.5743779476635544,1.2737911603525498,0.0,0.060356756440586065,0.02823783762705737,1,1
3810,1999-04-01,30.27777777777778,1,1,1,1,"gas,gold,oil,silver",288.6510370495839,5.665218474258444,0.0,0.03752295566181542,3.5365983594905717,1.2631653497723685,0.0,0.05928443349272314,0.02752295566181542,1,1
3811,1999-01-21,30.07936507936508,1,1,0,0,"gold,silver",300.73579095778575,5.706232108378045,0.0,0.0553950047928644,3.6129136631433276,1.2845145557115178,0.0,0.0860925071892966,0.045395004792864395,1,1
3812,1999-06-04,30.46031746031746,1,1,1,1,"gas,gold,oil,silver",305.2177498572156,5.72102545583588,0.0,0.02108067046125036,3.7099902700540857,1.3110292539889736,0.0,0.03462100569187554,0.011080670461250358,1,1
3813,1998-07-29,29.57936507936508,1,1,1,1,"gas,gold,oil,silver",318.3724955280214,5.763222066847075,0.0,0.1004325686031078,2.771144383985722,1.019260369895371,0.0,0.1536488529046617,0.0904325686031078,1,1
3814,1998-09-18,29.726190476190474,1,1,1,1,"gas,gold,oil,silver",284.0658158893357,5.649205957401439,0.0,0.08720725224613156,3.0659410625449195,1.120354557350613,0.0,0.13381087836919733,0.07720725224613156,1,1
3815,1999-04-20,30.32936507936508,1,1,0,0,"gold,silver",289.78778473124885,5.669148878312395,0.0,0.03287622288774269,3.623775246210714,1.2875163681037511,0.0,0.05231433433161403,0.022876222887742687,1,1
3816,1999-05-13,30.396825396825395,1,0,1,1,"gas,gold,oil",301.8710504908069,5.709999941060984,0.0,0.02679972618318603,,,,,0.016799726183186033,1,1
3817,1999-04-21,30.333333333333332,1,0,1,1,"gas,gold,oil",282.9022251582341,5.645101343805871,0.0,0.03251878190512171,,,,,0.02251878190512171,1,1
3818,1999-01-11,30.047619047619047,1,1,1,0,"gas,gold,silver",291.0808802153269,5.673601167437921,0.0,0.05825453265383223,3.3793639881671567,1.2176875226075712,0.0,0.09038179898074834,0.04825453265383223,1,1
3819,1998-08-31,29.67063492063492,1,1,1,1,"gas,gold,oil,silver",329.03256425343955,5.796156725360962,0.0,0.09221142600282527,2.494612449716815,0.9141333863635842,0.0,0.14131713900423792,0.08221142600282527,1,1
3820,1999-03-23,30.25,1,1,1,1,"gas,gold,oil,silver",284.32609682218134,5.650121807698454,0.0,0.04002504254016227,3.4705919109301413,1.2443251589305087,0.0,0.06303756381024342,0.030025042540162274,1,1
3821,1999-01-22,30.083333333333332,1,1,1,0,"gas,gold,silver",252.3115238142676,5.53066452965058,0.0,0.05503756381024342,3.931875437577304,1.36911652263188,0.0,0.08555634571536513,0.04503756381024342,1,1
3822,1998-08-26,29.658730158730158,1,1,1,1,"gas,gold,oil,silver",209.81381627669484,5.346220548306252,0.0,0.09328374895068821,2.870876255780068,1.054617298775017,0.0,0.14292562342603232,0.08328374895068821,1,1
3823,1999-01-05,30.03174603174603,1,1,0,1,"gold,oil,silver",314.38992089538436,5.750634001820388,0.0,0.05968429658431614,3.585006960369257,1.2767604155752936,0.0,0.09252644487647421,0.04968429658431614,1,1
3824,1998-11-11,29.876984126984127,1,1,1,0,"gas,gold,silver",289.25630561555244,5.667313165717079,0.0,0.07362449490653435,3.4297615103357098,1.23249072824612,0.0,0.11343674235980153,0.06362449490653435,1,1
3825,1999-03-12,30.22222222222222,1,1,1,1,"gas,gold,oil,silver",269.6690359308924,5.597195414251264,0.0,0.042527129418509134,3.3394539764291156,1.205807313513236,0.0,0.0667906941277637,0.03252712941850913,1,1
3826,1999-01-25,30.08730158730159,1,1,1,1,"gas,gold,oil,silver",281.8432684002325,5.641351130617148,0.0,0.054680122827622434,3.591172785033969,1.2784788302195038,0.0,0.08502018424143366,0.04468012282762243,1,1
3827,1998-12-10,29.96031746031746,1,1,1,1,"gas,gold,oil,silver",294.62686194464516,5.685709680946619,0.0,0.06611823427149377,3.240054759467926,1.175590230731764,0.0,0.10217735140724067,0.056118234271493775,1,1
3828,1998-11-25,29.916666666666668,1,1,0,1,"gold,oil,silver",291.74940731687883,5.675895239688608,0.0,0.07005008508032455,3.3147822635497985,1.1983919392935671,0.0,0.10807512762048684,0.06005008508032455,1,1
3829,1999-07-01,30.535714285714285,1,0,1,1,"gas,gold,oil",307.11501488078636,5.727222318732159,0.0,0.014289291791451754,,,,,0.004289291791451753,1,1
3830,1999-07-05,30.543650793650794,1,1,1,0,"gas,gold,silver",310.065043498797,5.736782093208584,0.0,0.013574409826209792,4.049568079357264,1.3986102283589639,0.0,0.02336161473931469,0.0035744098262097926,1,1
3831,1998-10-23,29.825396825396826,1,1,1,1,"gas,gold,oil,silver",303.34679427454734,5.714876686587445,0.0,0.07827122768060707,3.5402303232580086,1.2641917880964075,0.0,0.12040684152091062,0.06827122768060707,1,1
3832,1999-06-23,30.511904761904763,1,1,1,1,"gas,gold,oil,silver",305.16686671942887,5.720858730998711,0.0,0.016433937687177637,3.787904746227331,1.3318130288163545,0.0,0.027650906530766454,0.006433937687177635,1,1
3833,1999-03-29,30.265873015873016,1,1,1,1,"gas,gold,oil,silver",275.9669140396273,5.620280981863351,0.0,0.03859527860967835,3.3398725488969343,1.2059326472476415,0.0,0.060892917914517536,0.02859527860967835,1,1
3834,1998-09-07,29.69047619047619,1,1,1,1,"gas,gold,oil,silver",306.0049418030799,5.723601251505244,0.0,0.09042422108972038,2.709516849635908,0.9967703347298877,0.0,0.13863633163458058,0.08042422108972039,1,1
3835,2002-01-17,33.17460317460318,1,1,1,1,"gas,gold,oil,silver",389.7966320389592,5.965625146807707,0.0,0.02033075186604521,5.069582255836209,1.6232584189098345,0.0,0.03349612779906781,0.010330751866045207,1,1
3836,2001-11-12,32.98412698412698,1,1,1,1,"gas,gold,oil,silver",386.84251814329946,5.958017680349082,0.0,0.03804061220783699,5.295389626809519,1.6668365602573527,0.0,0.06006091831175549,0.02804061220783699,1,1
3837,2002-02-19,33.26587301587302,1,1,1,1,"gas,gold,oil,silver",370.71455632683336,5.915432376520453,0.0,0.011844777118936644,5.016535684519281,1.6127395927877688,0.0,0.020767165678404965,0.001844777118936644,1,1
3838,2001-05-03,32.44047619047619,1,1,1,0,"gas,gold,silver",307.50449828627154,5.728489715712817,0.0,0.08858750526670103,5.263871010323546,1.660866689604918,0.0,0.13588125790005154,0.07858750526670104,1,1
3839,2001-05-08,32.45238095238095,1,1,1,0,"gas,gold,silver",354.96257970581485,5.8720123746400725,0.0,0.08748063899533905,5.369032233202873,1.6806476749990311,0.0,0.13422095849300858,0.07748063899533905,1,1
3840,2001-10-19,32.92063492063492,1,1,1,1,"gas,gold,oil,silver",395.80708107661127,5.980926923550653,0.0,0.04394389898843425,5.300438807177371,1.6677896109379091,0.0,0.06891584848265138,0.03394389898843425,1,1
3841,2001-05-28,32.507936507936506,1,1,1,1,"gas,gold,oil,silver",320.67745572124403,5.770435807131938,0.0,0.08231526306231644,4.876512812986516,1.5844303769229469,0.0,0.12647289459347466,0.07231526306231645,1,1
3842,2001-08-21,32.75,1,1,1,0,"gas,gold,silver",434.5277054260623,6.0742597065991095,0.0,0.05980898221128939,4.911474945892662,1.5915742930086418,0.0,0.0927134733169341,0.04980898221128939,1,1
3843,2001-11-08,32.976190476190474,0,1,0,0,silver,,,,,5.282387043581528,1.664378087142969,0.0,0.061167784583117474,0.028778523055411648,1,1
3844,2001-04-20,32.404761904761905,1,1,1,1,"gas,gold,oil,silver",422.1706898433074,6.045409710558391,0.0,0.09190810408078699,5.031679799113684,1.6157538844469455,0.0,0.1408621561211805,0.081908104080787,1,1
3845,2001-06-14,32.55952380952381,1,1,1,0,"gas,gold,silver",383.2212755619729,5.948612565333075,0.0,0.07751884255308117,4.955715765926841,1.600541610614334,0.0,0.11927826382962177,0.06751884255308117,1,1
3846,2001-03-28,32.33730158730159,1,1,1,1,"gas,gold,oil,silver",360.480858668289,5.887438858694771,0.0,0.09818034628517158,3.8655788314668187,1.3521114331720028,0.0,0.15027051942775738,0.08818034628517159,1,1
3847,2001-07-02,32.607142857142854,1,1,1,1,"gas,gold,oil,silver",373.04177297964134,5.921690405275714,0.0,0.07309137746763322,4.981835229741398,1.6057983431781269,0.0,0.11263706620144985,0.06309137746763323,1,1
3848,2001-07-20,32.66269841269841,1,1,1,1,"gas,gold,oil,silver",334.611008031659,5.81296868709004,0.0,0.06792600153461062,5.62570965443878,1.7273471009219972,0.0,0.10488900230191593,0.057926001534610624,1,1
3849,2001-06-01,32.523809523809526,1,1,0,1,"gold,oil,silver",365.4030027542591,5.90100086162842,0.0,0.08083944136716713,5.0384243898297205,1.6170934121415936,0.0,0.1242591620507507,0.07083944136716713,1,1
3850,2001-04-18,32.3968253968254,1,1,1,1,"gas,gold,oil,silver",327.32313312197493,5.790947857658997,0.0,0.09264601492836165,5.390809935648093,1.6846956399860542,0.0,0.14196902239254247,0.08264601492836166,1,1
3851,2002-02-13,33.25,1,1,0,1,"gold,oil,silver",376.0052212283079,5.929603029538981,0.0,0.01332059881408596,5.145337204228097,1.6380909073187373,0.0,0.022980898221128938,0.0033205988140859594,1,1
3852,2001-06-27,32.595238095238095,0,1,1,1,"gas,oil,silver",,,,,5.674259305791686,1.7359400360459192,0.0,0.11429736560849282,0.06419824373899521,1,1
3853,2001-06-21,32.57936507936508,1,1,1,1,"gas,gold,oil,silver",382.73306428129393,5.947337786089985,0.0,0.07567406543414452,4.5197962138595,1.5084669073984471,0.0,0.1165110981512168,0.06567406543414453,1,1
3854,2001-04-09,32.36904761904762,1,1,0,0,"gold,silver",380.5127577562018,5.9415197056652875,0.0,0.09522870289487295,4.569426137224401,1.5193876252979985,0.0,0.14584305434230943,0.08522870289487296,1,1
3855,2001-08-20,32.74603174603175,1,1,1,1,"gas,gold,oil,silver",402.3479894017993,5.997317359442336,0.0,0.06017793763507672,5.685745467424283,1.7379622474403917,0.0,0.09326690645261508,0.05017793763507672,1,1
3856,2001-09-11,32.80952380952381,1,1,1,0,"gas,gold,silver",379.99978672994655,5.940170691483291,0.0,0.05427465085447946,4.723204447313684,1.5524874775726283,0.0,0.08441197628171919,0.04427465085447946,1,1
3857,2002-01-21,33.182539682539684,1,1,0,1,"gold,oil,silver",380.19494599920284,5.940684136960197,0.0,0.01959284101847055,5.172049451199694,1.6432690221940824,0.0,0.032389261527705826,0.00959284101847055,1,1
3858,2001-05-04,32.44444444444444,1,1,0,1,"gold,oil,silver",420.0148660184434,6.040290105933024,0.0,0.0882185498429137,5.205501456751176,1.6497160387810947,0.0,0.13532782476437055,0.07821854984291371,1,1
3859,2001-03-16,32.30555555555556,1,0,1,1,"gas,gold,oil",384.5767733071108,5.9521434395138355,0.0,0.10113198967547021,,,,,0.09113198967547022,1,1
3860,2001-04-16,32.388888888888886,1,1,1,1,"gas,gold,oil,silver",387.8894082295408,5.9607202686581715,0.0,0.09338392577593631,4.626771006737779,1.5318592180448276,0.0,0.14307588866390444,0.08338392577593631,1,1
3861,2002-01-24,33.19444444444444,1,1,1,1,"gas,gold,oil,silver",382.2899938329801,5.946179466760513,0.0,0.018485974747108565,5.19161867522763,1.6470455320257886,0.0,0.030728962120662843,0.008485974747108563,1,1
3862,2001-05-09,32.45634920634921,1,1,1,1,"gas,gold,oil,silver",358.4362764873883,5.881750893856349,0.0,0.08711168357155172,5.460662457345808,1.6975701115812374,0.0,0.13366752535732757,0.07711168357155172,1,1
3863,2001-10-08,32.88492063492063,1,1,1,1,"gas,gold,oil,silver",385.23831295021887,5.953862137465493,0.0,0.04726449780252021,4.9248745436115575,1.5942988009212362,0.0,0.07389674670378031,0.03726449780252021,1,1
3864,2001-05-30,32.51587301587302,1,1,1,1,"gas,gold,oil,silver",313.56583922470026,5.74800935149915,0.0,0.08157735221474179,5.532527878397296,1.7106448319538325,0.0,0.1253660283221127,0.07157735221474179,1,1
3865,2001-08-03,32.70238095238095,1,1,1,0,"gas,gold,silver",352.49306297041284,5.86503094254212,0.0,0.06423644729673733,4.192361033801069,1.4332640677856872,0.0,0.09935467094510601,0.054236447296737336,1,1
3866,2001-05-17,32.48015873015873,1,1,1,1,"gas,gold,oil,silver",337.09386768680184,5.820361430697516,0.0,0.08489795102882775,5.505890925218662,1.7058185963568582,0.0,0.13034692654324162,0.07489795102882775,1,1
3867,2001-07-23,32.666666666666664,1,1,1,1,"gas,gold,oil,silver",363.3102278765872,5.8952570915327405,0.0,0.06755704611082329,4.348835633603521,1.4699081388344954,0.0,0.10433556916623495,0.057557046110823296,1,1
3868,2001-04-03,32.3531746031746,1,1,1,0,"gas,gold,silver",376.1572413710599,5.930007251106478,0.0,0.09670452459002227,4.055317333704562,1.4000289418924952,0.0,0.1480567868850334,0.08670452459002227,1,1
3869,2001-11-14,32.992063492063494,1,1,1,1,"gas,gold,oil,silver",412.4743189298171,6.022173946696842,0.0,0.037302701360262334,5.063608129629511,1.62207929828314,0.0,0.0589540520403935,0.027302701360262333,1,1
3870,2001-11-20,33.007936507936506,1,1,1,0,"gas,gold,silver",404.4576872484593,6.00254712595526,0.0,0.03582687966511302,5.172459993864924,1.643348396217109,0.0,0.05674031949766953,0.025826879665113017,1,1
3871,2001-05-15,32.47222222222222,1,1,1,1,"gas,gold,oil,silver",334.02540022518394,5.811217038663549,0.0,0.0856358618764024,5.225549275461009,1.653559916815828,0.0,0.1314537928146036,0.07563586187640241,1,1
3872,2001-07-10,32.63095238095238,1,1,1,1,"gas,gold,oil,silver",386.21738694763695,5.9564003895600885,0.0,0.07087764492490925,5.086822811734725,1.6266534336504923,0.0,0.10931646738736388,0.060877644924909255,1,1
3873,2001-08-01,32.69444444444444,1,1,0,1,"gold,oil,silver",366.4360994325786,5.9038241525989745,0.0,0.06497435814431199,4.440411639912266,1.490747083838622,0.0,0.10046153721646799,0.054974358144311994,1,1
3874,2001-03-29,32.34126984126984,1,1,1,1,"gas,gold,oil,silver",399.396052986449,5.98995353857547,0.0,0.09781139086138425,3.0935111737669576,1.129306747996916,0.0,0.1497170862920764,0.08781139086138426,1,1
3875,2001-06-28,32.59920634920635,1,1,1,1,"gas,gold,oil,silver",342.0036777814618,5.834821490751748,0.0,0.07382928831520788,5.853588736275238,1.7670549323469427,0.0,0.11374393247281182,0.06382928831520789,1,1
3876,2001-08-22,32.75396825396825,1,1,1,1,"gas,gold,oil,silver",383.0954958653307,5.9482842945644805,0.0,0.059440026787502064,5.248022595607481,1.657851357197969,0.0,0.0921600401812531,0.04944002678750206,1,1
3877,2001-03-06,32.273809523809526,1,0,1,1,"gas,gold,oil",344.4157311994203,5.841849448628353,0.0,0.10408363306576884,,,,,0.09408363306576885,1,1
3878,2001-11-22,33.01587301587302,1,1,1,0,"gas,gold,silver",390.5594144732902,5.9675801074456825,0.0,0.03508896881753836,5.267709294062955,1.6615955989990292,0.0,0.05563345322630754,0.02508896881753836,1,1
3879,2001-07-31,32.69047619047619,1,1,0,0,"gold,silver",399.6345984712285,5.99055062578716,0.0,0.06534331356809932,4.81517479464069,1.5717723466972457,0.0,0.10101497035214899,0.05534331356809932,1,1
3880,2001-08-10,32.72222222222222,1,1,1,1,"gas,gold,oil,silver",390.75929861964624,5.968091765869747,0.0,0.062391670177800694,4.339652499140972,1.4677942755842375,0.0,0.09658750526670104,0.05239167017780069,1,1
3881,2001-03-26,32.32936507936508,1,1,0,0,"gold,silver",345.7019394433796,5.845576957103857,0.0,0.09891825713274624,3.7440457405233447,1.3201667755608426,0.0,0.15137738569911935,0.08891825713274625,1,1
3882,2001-09-24,32.845238095238095,1,1,0,0,"gold,silver",383.8016825915863,5.9501259675962626,0.0,0.0509540520403935,4.657329210859487,1.5384421531185162,0.0,0.07943107806059024,0.0409540520403935,1,1
3883,2001-05-14,32.46825396825397,1,1,1,0,"gas,gold,silver",328.79358511996713,5.795430153015934,0.0,0.08600481730018973,4.329427044913305,1.4654352110681224,0.0,0.1320072259502846,0.07600481730018974,1,1
3884,2001-06-19,32.57142857142857,1,1,1,1,"gas,gold,oil,silver",398.6474755378614,5.988077506400827,0.0,0.07641197628171918,5.208080558490134,1.6502113730067083,0.0,0.11761796442257878,0.06641197628171919,1,1
3885,2001-05-31,32.51984126984127,1,1,1,0,"gas,gold,silver",348.9361049254939,5.854888824998446,0.0,0.08120839679095446,4.841991231323468,1.577326047552531,0.0,0.12481259518643169,0.07120839679095446,1,1
3886,2001-12-20,33.095238095238095,1,1,0,1,"gold,oil,silver",362.93449259508986,5.894222356809223,0.0,0.027709860341791785,4.852215182560362,1.5794353393482732,0.0,0.04456479051268768,0.017709860341791783,1,1
3887,2001-08-07,32.71031746031746,1,1,1,1,"gas,gold,oil,silver",360.4775372708151,5.887429644855269,0.0,0.06349853644916267,4.44334227794763,1.4914068585619584,0.0,0.09824780467374401,0.05349853644916268,1,1
3888,2001-08-29,32.773809523809526,1,1,1,1,"gas,gold,oil,silver",381.05126700310655,5.942933925137714,0.0,0.05759524966856542,4.83389562581461,1.5756526903673043,0.0,0.08939287450284812,0.04759524966856542,1,1
3889,2001-11-21,33.01190476190476,1,1,1,1,"gas,gold,oil,silver",392.694187961198,5.973031161273773,0.0,0.03545792424132569,5.059320145918865,1.6212321157584022,0.0,0.05618688636198853,0.02545792424132569,1,1
3890,2001-04-13,32.38492063492063,1,1,1,1,"gas,gold,oil,silver",388.7444561716659,5.9629222027400965,0.0,0.09375288119972364,4.984230425376755,1.6062790134374572,0.0,0.14362932179958546,0.08375288119972364,1,1
3891,2001-07-11,32.63492063492063,1,1,1,0,"gas,gold,silver",369.7550038565486,5.912840634579929,0.0,0.07050868950112192,5.346393860317706,1.6764222888371572,0.0,0.10876303425168289,0.060508689501121926,1,1
3892,2001-07-04,32.61507936507937,1,1,0,1,"gold,oil,silver",388.4560395870797,5.96218000918927,0.0,0.07235346662005857,5.335266782519577,1.6743388895989695,0.0,0.11153019993008785,0.06235346662005857,1,1
3893,2002-02-25,33.28174603174603,1,0,0,1,"gold,oil",373.40807852682934,5.922671865921337,0.0,0.010368955423787329,,,,,0.0003689554237873288,1,1
3894,2002-02-21,33.273809523809526,1,1,1,1,"gas,gold,oil,silver",370.97677330986613,5.916139455013837,0.0,0.011106866271361987,5.047053261881285,1.6188045604788397,0.0,0.01966029940704298,0.0011068662713619865,1,1
3895,2001-06-22,32.583333333333336,1,1,1,1,"gas,gold,oil,silver",369.60968247053233,5.912447536584921,0.0,0.0753051100103572,5.990119120701246,1.7901112985241543,0.0,0.1159576650155358,0.0653051100103572,1,1
3896,2001-08-16,32.73809523809524,1,1,1,1,"gas,gold,oil,silver",392.6391094074958,5.972890893303531,0.0,0.06091584848265138,5.097313300905252,1.6287135971763669,0.0,0.09437377272397707,0.05091584848265138,1,1
3897,2001-07-16,32.6468253968254,1,0,1,1,"gas,gold,oil",417.5801220198861,6.034476434908395,0.0,0.06940182322975993,,,,,0.05940182322975994,1,1
3898,2002-01-03,33.13492063492063,1,1,1,0,"gas,gold,silver",385.3127359546738,5.954055305730703,0.0,0.024020306103918497,5.037948176098638,1.6169988912754145,0.0,0.039030459155877745,0.014020306103918495,1,1
3899,2001-05-22,32.492063492063494,1,1,1,1,"gas,gold,oil,silver",324.6517902462274,5.782753193327794,0.0,0.08379108475746576,4.381407396604478,1.477369996200719,0.0,0.12868662713619863,0.07379108475746576,1,1
3900,2001-09-27,32.857142857142854,1,1,1,0,"gas,gold,silver",352.22765397294853,5.864277710790501,0.0,0.049847185769031514,5.590257958768381,1.7210254325724856,0.0,0.07777077865354727,0.03984718576903151,1,1
3901,2001-07-18,32.654761904761905,1,1,0,1,"gold,oil,silver",364.7586640776204,5.899235940589245,0.0,0.06866391238218528,5.758220414199848,1.750628471103021,0.0,0.10599586857327793,0.05866391238218528,1,1
3902,2001-03-20,32.31349206349206,1,1,0,1,"gold,oil,silver",406.4691558207938,6.007508048669405,0.0,0.10039407882789556,4.279232490059049,1.453773668760541,0.0,0.15359111824184332,0.09039407882789556,1,1
3903,2001-09-14,32.82142857142857,1,1,1,0,"gas,gold,silver",376.9251863099329,5.932046722953997,0.0,0.053167784583117474,4.508321556010028,1.505924923715743,0.0,0.0827516768746762,0.04316778458311747,1,1
3904,2001-11-30,33.03968253968254,1,1,0,1,"gold,oil,silver",386.5233190464491,5.9571922000921935,0.0,0.03287523627481439,5.054755669199589,1.6203295168234926,0.0,0.05231285441222158,0.022875236274814387,1,1
3905,2001-03-13,32.29365079365079,1,1,1,0,"gas,gold,silver",353.6021755992063,5.868172483457248,0.0,0.1022388559468322,4.235289459754458,1.4434516751790372,0.0,0.15635828392024828,0.0922388559468322,1,1
3906,2001-06-12,32.551587301587304,1,1,1,1,"gas,gold,oil,silver",394.5739941163942,5.977806686998057,0.0,0.07825675340065583,4.6557402208714045,1.5381009143861843,0.0,0.12038513010098374,0.06825675340065583,1,1
3907,2001-10-24,32.932539682539684,1,1,1,1,"gas,gold,oil,silver",405.8877156023459,6.006076558795458,0.0,0.04283703271707227,5.348201626731598,1.6767603598625267,0.0,0.06725554907560839,0.032837032717072265,1,1
3908,2001-06-15,32.56349206349206,1,1,1,0,"gas,gold,silver",427.81211352639633,6.058684112110898,0.0,0.07714988712929384,5.044284421025438,1.618255804503699,0.0,0.11872483069394077,0.06714988712929384,1,1
3909,2001-12-05,33.051587301587304,0,1,0,1,"oil,silver",,,,,4.878036199594977,1.5847427207573732,0.0,0.050652555005178596,0.0217683700034524,1,1
3910,2001-12-31,33.12301587301587,1,1,0,0,"gold,silver",379.60406983450696,5.9391287880547665,0.0,0.025127172375280483,5.0885216683209356,1.6269873499331942,0.0,0.04069075856292072,0.015127172375280482,1,1
3911,2001-11-13,32.98809523809524,1,1,1,1,"gas,gold,oil,silver",380.25462511416566,5.940841094416292,0.0,0.03767165678404966,5.213563460870792,1.6512635875855868,0.0,0.05950748517607449,0.02767165678404966,1,1
3912,2001-04-30,32.42857142857143,1,1,1,1,"gas,gold,oil,silver",336.51678559404377,5.818648030735305,0.0,0.08969437153806302,4.652129721883694,1.5373251194532942,0.0,0.13754155730709453,0.07969437153806302,1,1
3913,2001-12-07,33.05952380952381,1,1,1,1,"gas,gold,oil,silver",394.74865376462685,5.978249242780669,0.0,0.031030459155877745,5.162884805739437,1.6414954941513062,0.0,0.04954568873381661,0.021030459155877743,1,1
3914,2001-12-14,33.07936507936508,1,1,1,1,"gas,gold,oil,silver",394.328278672513,5.977183756984284,0.0,0.0291856820369411,5.042561989014871,1.6179142840805083,0.0,0.04677852305541165,0.0191856820369411,1,1
3915,2001-10-22,32.92460317460318,1,1,0,0,"gold,silver",423.2124237953441,6.047874236907479,0.0,0.043574943564646924,5.242226803857256,1.6567463706301109,0.0,0.06836241534697038,0.03357494356464692,1,1
3916,2001-05-16,32.476190476190474,1,1,1,1,"gas,gold,oil,silver",382.32353686896477,5.946267205296804,0.0,0.08526690645261507,4.700330116765942,1.5476327438592423,0.0,0.1309003596789226,0.07526690645261508,1,1
3917,2001-10-03,32.87301587301587,1,1,0,1,"gold,oil,silver",389.16208319466733,5.963995923147343,0.0,0.0483713640738822,4.662092031274327,1.5394642811468036,0.0,0.0755570461108233,0.0383713640738822,1,1
3918,2001-05-18,32.48412698412698,1,1,1,1,"gas,gold,oil,silver",319.41055197524116,5.766477272101961,0.0,0.08452899560504042,4.494274090460279,1.5028041622148927,0.0,0.12979349340756063,0.07452899560504042,1,1
3919,2001-03-08,32.28174603174603,1,1,0,1,"gold,oil,silver",359.8086834318671,5.885572455277093,0.0,0.10334572221819419,4.752416354671236,1.5586531949459677,0.0,0.15801858332729127,0.09334572221819419,1,1
3920,2001-03-07,32.27777777777778,1,1,0,0,"gold,silver",354.07579630004835,5.869511004056622,0.0,0.10371467764198151,3.6734069546815347,1.301119556965129,0.0,0.15857201646297228,0.09371467764198152,1,1
3921,2006-10-11,38.07142857142857,1,1,1,1,"gas,gold,oil,silver",311.3148094765494,5.740804649321301,0.0,0.03569507079216954,3.5684508479490233,1.2721315654652785,0.0,0.05654260618825431,0.025695070792169542,1,1
3922,2005-03-29,36.48015873015873,1,1,1,1,"gas,gold,oil,silver",329.5472740156619,5.797719815626137,0.0,0.10825650309963422,3.924855020846024,1.3673294131881002,0.0,0.16538475464945132,0.09825650309963423,1,1
3923,2006-10-25,38.111111111111114,1,1,0,1,"gold,oil,silver",313.91332943164275,5.749116926889133,0.0,0.03388555876455196,3.6442518748004873,1.2931510974262637,0.0,0.05382833814682794,0.02388555876455196,1,1
3924,2004-11-01,36.05952380952381,1,1,1,1,"gas,gold,oil,silver",303.3759586136304,5.714972823872446,0.0,0.1274373305923805,4.635410392751813,1.5337247372237217,0.0,0.19415599588857071,0.1174373305923805,1,1
